datetime,Air_Temperature_celsius,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal,secchi_m,tp_ugL,Water_Temp_filled,DO_filled,poc
2016-03-22 10:00:00,7.89103703703706,502.749614814815,313.992296296296,67.515509465029,4.80658902600686,0.0,97366.5684444444,1.90819672131148,80.9036226930964,4.24383333333333,14.0638333333333,1.95928917862808
2016-03-22 11:00:00,9.61711111111113,563.843518518519,313.992296296296,63.2575428686993,4.42491959664647,0.0,97265.8281481482,1.90601092896175,80.9043062200957,4.2845,14.1255,1.96184737263605
2016-03-22 12:00:00,11.347925925926,652.760096296296,313.847407407407,59.1818416577181,4.03792220291509,0.0,97165.0072592593,1.90382513661202,80.904989747095,4.30883333333333,14.1861666666667,1.97458300122404
2016-03-22 13:00:00,12.1065185185185,629.107496296296,313.847407407407,58.144164532209,3.53327770357529,0.0,97055.8641481481,1.9016393442623,80.9056732740943,4.33433333333333,14.2323333333333,1.9829212949211
2016-03-22 14:00:00,12.8651111111111,555.912281481482,313.848296296296,57.0801670295954,3.03411693010306,0.0,96946.5413333333,1.89945355191257,80.9063568010936,4.3585,14.2658333333333,2.00132962214629
2016-03-22 15:00:00,13.6274074074074,438.504888888889,322.359185185185,55.9769960138731,2.53666782820102,0.0,96837.3982222222,1.89726775956284,80.907040328093,4.41183333333333,14.3685,2.00188287128128
2016-03-22 16:00:00,13.2845185185185,298.359844444444,322.359185185185,59.2910799639136,2.2600668952963,0.0,96932.8674074074,1.89508196721311,80.9077238550923,4.50383333333333,14.559,2.06437826734258
2016-03-22 17:00:00,12.9377777777778,163.766637037037,322.359185185185,62.7513674902169,2.0257271239221,0.0,97028.3598518518,1.89289617486339,80.9084073820916,4.52733333333333,14.7515,2.09553958231208
2016-03-22 18:00:00,12.5885925925926,11.263762962963,316.542148148148,66.3585006963565,1.83894850646163,0.0,97124.1324444445,1.89071038251366,80.9090909090909,4.50066666666667,14.7665,2.09018725355771
2016-03-22 19:00:00,11.4214074074074,0.0,316.540592592593,69.3033707061327,1.50101205550854,0.0,97116.3728888889,1.88852459016393,80.9097744360902,4.49083333333333,14.7448333333333,2.14502551154214
2016-03-22 20:00:00,10.252962962963,0.0,316.535851851852,72.3476974843568,2.03740811791321,0.0,97108.893037037,1.88633879781421,80.9104579630895,4.45,14.6298333333333,2.15856797818562
2016-03-22 21:00:00,9.0820740740741,0.0,304.155333333333,75.4950892811584,3.02279257496172,0.0,97101.2136296296,1.88415300546448,80.9111414900889,4.332,14.1556666666667,2.06795139737393
2016-03-22 22:00:00,8.39733333333338,0.0,304.155333333333,78.615247418423,3.34483460814512,0.0,97247.5262222222,1.88196721311475,80.9118250170882,4.2885,13.9755,2.07200884446624
2016-03-22 23:00:00,7.70592592592595,0.0,304.155333333333,81.9177637630297,3.66485774456338,0.0,97393.1988148148,1.87978142076503,80.9125085440875,4.27016666666667,13.9021666666667,2.0930332952613
